NAME	FRAME	DURATION
Frame_0	0	36.8592
Frame_1	1	27.584
Frame_2	2	28.0425
Frame_3	3	171.68
Frame_4	4	194.332
Frame_5	5	193.978
Frame_6	6	251.067
Frame_7	7	188.19
Frame_8	8	176.115
Frame_9	9	188.431
