NAME	FRAME	DURATION
RenderThread_0.0	0	19.4599
RenderThread_0.1	1	20.0293
RenderThread_0.10	10	20.1342
RenderThread_0.11	11	26.5489
RenderThread_0.12	12	20.5362
RenderThread_0.13	13	20.0455
RenderThread_0.14	14	20.1357
RenderThread_0.15	15	20.4196
RenderThread_0.16	16	20.0714
RenderThread_0.17	17	19.517
RenderThread_0.18	18	19.9425
RenderThread_0.19	19	25.78
RenderThread_0.2	2	20.2874
RenderThread_0.20	20	20.0101
RenderThread_0.21	21	21.0527
RenderThread_0.22	22	21.7423
RenderThread_0.23	23	20.09
RenderThread_0.24	24	20.1182
RenderThread_0.25	25	20.3253
RenderThread_0.26	26	20.1723
RenderThread_0.27	27	19.88
RenderThread_0.28	28	20.2691
RenderThread_0.29	29	20.3421
RenderThread_0.3	3	20.4809
RenderThread_0.30	30	20.3153
RenderThread_0.31	31	19.8944
RenderThread_0.32	32	20.1762
RenderThread_0.33	33	19.511
RenderThread_0.34	34	22.8474
RenderThread_0.35	35	20.1083
RenderThread_0.36	36	20.2156
RenderThread_0.37	37	20.4076
RenderThread_0.38	38	20.6203
RenderThread_0.39	39	20.2577
RenderThread_0.4	4	20.297
RenderThread_0.40	40	19.682
RenderThread_0.41	41	19.5573
RenderThread_0.42	42	20.7784
RenderThread_0.43	43	20.4563
RenderThread_0.44	44	20.3069
RenderThread_0.45	45	20.0101
RenderThread_0.46	46	36.066
RenderThread_0.47	47	19.5801
RenderThread_0.48	48	20.0245
RenderThread_0.49	49	20.3195
RenderThread_0.5	5	20.1327
RenderThread_0.50	50	19.776
RenderThread_0.51	51	20.1744
RenderThread_0.52	52	19.7174
RenderThread_0.53	53	20.3929
RenderThread_0.54	54	20.142
RenderThread_0.55	55	20.1462
RenderThread_0.56	56	20.4617
RenderThread_0.57	57	19.1811
RenderThread_0.58	58	19.5356
RenderThread_0.59	59	19.13
RenderThread_0.6	6	19.8664
RenderThread_0.60	60	20.1387
RenderThread_0.61	61	19.9172
RenderThread_0.62	62	19.6853
RenderThread_0.63	63	19.95
RenderThread_0.64	64	20.1627
RenderThread_0.65	65	19.4924
RenderThread_0.66	66	19.4797
RenderThread_0.67	67	20.2162
RenderThread_0.68	68	20.1699
RenderThread_0.69	69	19.8682
RenderThread_0.7	7	20.4851
RenderThread_0.70	70	20.4599
RenderThread_0.71	71	20.3373
RenderThread_0.72	72	19.508
RenderThread_0.73	73	19.4368
RenderThread_0.74	74	19.8529
RenderThread_0.75	75	20.0323
RenderThread_0.76	76	19.5191
RenderThread_0.77	77	20.3051
RenderThread_0.78	78	20.1585
RenderThread_0.79	79	19.8637
RenderThread_0.8	8	21.5307
RenderThread_0.80	80	20.2847
RenderThread_0.81	81	19.7066
RenderThread_0.82	82	19.38
RenderThread_0.83	83	20.2273
RenderThread_0.84	84	19.218
RenderThread_0.85	85	19.6149
RenderThread_0.86	86	19.3905
RenderThread_0.87	87	19.8499
RenderThread_0.88	88	24.293
RenderThread_0.89	89	19.7231
RenderThread_0.9	9	19.5735
RenderThread_0.90	90	20.7297
RenderThread_0.91	91	19.9422
RenderThread_0.92	92	20.4914
