NAME	FRAME	DURATION
RenderThread_0.0	0	19.526
RenderThread_0.1	1	19.4305
RenderThread_0.10	10	22.7155
RenderThread_0.11	11	19.6798
RenderThread_0.12	12	26.7511
RenderThread_0.13	13	25.6189
RenderThread_0.14	14	19.7862
RenderThread_0.15	15	19.8313
RenderThread_0.16	16	19.785
RenderThread_0.17	17	18.4605
RenderThread_0.18	18	20.5371
RenderThread_0.19	19	22.2648
RenderThread_0.2	2	24.3125
RenderThread_0.20	20	42.8833
RenderThread_0.21	21	20.3256
RenderThread_0.22	22	24.0895
RenderThread_0.23	23	30.4664
RenderThread_0.24	24	19.7387
RenderThread_0.25	25	19.7469
RenderThread_0.26	26	20.2595
RenderThread_0.27	27	31.4432
RenderThread_0.28	28	19.8295
RenderThread_0.29	29	20.221
RenderThread_0.3	3	21.2997
RenderThread_0.30	30	26.8427
RenderThread_0.31	31	20.6888
RenderThread_0.32	32	19.3502
RenderThread_0.33	33	20.2778
RenderThread_0.34	34	27.3358
RenderThread_0.35	35	20.1979
RenderThread_0.36	36	19.566
RenderThread_0.37	37	20.1546
RenderThread_0.38	38	20.1441
RenderThread_0.39	39	26.6459
RenderThread_0.4	4	19.8409
RenderThread_0.40	40	19.3911
RenderThread_0.41	41	19.5969
RenderThread_0.42	42	19.8439
RenderThread_0.43	43	20.1591
RenderThread_0.44	44	25.4471
RenderThread_0.45	45	20.2348
RenderThread_0.46	46	20.023
RenderThread_0.47	47	19.3683
RenderThread_0.48	48	19.5753
RenderThread_0.49	49	19.5197
RenderThread_0.5	5	23.1377
RenderThread_0.50	50	19.5915
RenderThread_0.51	51	19.8992
RenderThread_0.52	52	19.6853
RenderThread_0.53	53	19.5639
RenderThread_0.54	54	33.0883
RenderThread_0.55	55	19.87
RenderThread_0.56	56	27.8045
RenderThread_0.57	57	19.3322
RenderThread_0.58	58	23.2762
RenderThread_0.59	59	19.2346
RenderThread_0.6	6	20.3373
RenderThread_0.60	60	19.3998
RenderThread_0.61	61	19.419
RenderThread_0.62	62	20.0867
RenderThread_0.63	63	27.9229
RenderThread_0.64	64	23.7137
RenderThread_0.65	65	19.3376
RenderThread_0.66	66	20.0287
RenderThread_0.67	67	19.3475
RenderThread_0.68	68	19.9992
RenderThread_0.69	69	20.3081
RenderThread_0.7	7	20.4154
RenderThread_0.70	70	19.7478
RenderThread_0.71	71	30.8267
RenderThread_0.72	72	19.7655
RenderThread_0.73	73	19.5627
RenderThread_0.74	74	20.1101
RenderThread_0.75	75	19.6192
RenderThread_0.76	76	26.5435
RenderThread_0.77	77	37.7669
RenderThread_0.78	78	21.6891
RenderThread_0.79	79	40.171
RenderThread_0.8	8	19.3526
RenderThread_0.80	80	21.2339
RenderThread_0.81	81	38.2525
RenderThread_0.82	82	23.375
RenderThread_0.83	83	24.6815
RenderThread_0.84	84	20.2598
RenderThread_0.85	85	22.0788
RenderThread_0.86	86	19.5452
RenderThread_0.87	87	21.2417
RenderThread_0.88	88	19.5506
RenderThread_0.89	89	36.4869
RenderThread_0.9	9	19.6116
RenderThread_0.90	90	18.2935
RenderThread_0.91	91	21.0812
RenderThread_0.92	92	19.9052
RenderThread_0.93	93	30.2453
RenderThread_0.94	94	19.6654
RenderThread_0.95	95	19.788
RenderThread_0.96	96	19.6573
RenderThread_0.97	97	19.9431
RenderThread_0.98	98	19.0405
RenderThread_0.99	99	20.1708
RenderThread_1.0	0	19.4882
RenderThread_1.1	1	19.9398
RenderThread_1.10	10	20.0002
RenderThread_1.11	11	19.6537
RenderThread_1.12	12	36.3388
RenderThread_1.13	13	19.4572
RenderThread_1.14	14	19.599
RenderThread_1.15	15	20.2048
RenderThread_1.16	16	20.1179
RenderThread_1.17	17	19.9377
RenderThread_1.18	18	23.6587
RenderThread_1.19	19	19.8562
RenderThread_1.2	2	19.9374
RenderThread_1.20	20	21.5313
RenderThread_1.21	21	20.7934
RenderThread_1.22	22	23.2906
RenderThread_1.23	23	20.2901
RenderThread_1.24	24	20.181
RenderThread_1.25	25	20.3805
RenderThread_1.26	26	19.6285
RenderThread_1.27	27	20.8198
RenderThread_1.28	28	19.7595
RenderThread_1.29	29	19.9467
RenderThread_1.3	3	19.852
RenderThread_1.30	30	20.367
RenderThread_1.31	31	21.2038
RenderThread_1.32	32	21.8453
RenderThread_1.33	33	20.7739
RenderThread_1.34	34	19.8262
RenderThread_1.35	35	20.8261
RenderThread_1.36	36	20.547
