NAME	FRAME	DURATION
Frame_0	0	184.028
Frame_1	1	167.936
Frame_2	2	163.238
Frame_3	3	162.492
Frame_4	4	171.558
Frame_5	5	164.311
Frame_6	6	156.655
Frame_7	7	178.718
Frame_8	8	173.189
Frame_9	9	172.674
