NAME	FRAME	DURATION
Frame_0.000000	0	1471.86
Frame_1.000000	1	1443.08
Frame_10.000000	10	1472.57
Frame_2.000000	2	1474.47
Frame_3.000000	3	1469.44
Frame_4.000000	4	1445.33
Frame_5.000000	5	1464.59
Frame_6.000000	6	1476.98
Frame_7.000000	7	1491.02
Frame_8.000000	8	1494.63
Frame_9.000000	9	1416.88
