NAME	FRAME	DURATION
RenderThread_0.0	0	19.6267
RenderThread_0.1	1	20.4187
RenderThread_0.2	2	20.9809
RenderThread_0.3	3	20.9797
RenderThread_0.4	4	21.2561
RenderThread_0.5	5	19.9986
RenderThread_0.6	6	20.757
RenderThread_0.7	7	20.2171
RenderThread_0.8	8	24.6151
RenderThread_0.9	9	20.6939
RenderThread_1.0	0	20.5668
RenderThread_1.1	1	20.1934
RenderThread_1.2	2	22.6079
RenderThread_1.3	3	20.2721
RenderThread_1.4	4	20.1979
RenderThread_1.5	5	20.3283
RenderThread_1.6	6	21.205
RenderThread_1.7	7	20.8469
RenderThread_1.8	8	20.1456
RenderThread_1.9	9	21.1603
RenderThread_2.0	0	20.919
RenderThread_2.1	1	20.0281
RenderThread_2.2	2	20.148
RenderThread_2.3	3	21.0623
RenderThread_2.4	4	20.2177
RenderThread_2.5	5	19.6585
RenderThread_2.6	6	20.7273
RenderThread_2.7	7	20.1834
RenderThread_2.8	8	20.0347
RenderThread_2.9	9	20.6098
RenderThread_3.0	0	43.8857
RenderThread_3.1	1	25.0144
RenderThread_3.2	2	24.3567
RenderThread_3.3	3	24.719
RenderThread_3.4	4	24.1917
RenderThread_3.5	5	30.3516
RenderThread_3.6	6	24.7094
RenderThread_3.7	7	23.7437
RenderThread_3.8	8	30.2759
RenderThread_3.9	9	25.6604
RenderThread_4.0	0	60.9941
RenderThread_4.1	1	59.8779
RenderThread_4.2	2	65.2974
RenderThread_4.3	3	64.8678
RenderThread_4.4	4	68.69
RenderThread_4.5	5	60.7384
RenderThread_4.6	6	67.7246
RenderThread_4.7	7	61.9084
RenderThread_4.8	8	69.3781
RenderThread_4.9	9	66.4479
RenderThread_5.0	0	66.2424
RenderThread_5.1	1	65.2385
RenderThread_5.2	2	70.4352
RenderThread_5.3	3	74.9194
RenderThread_5.4	4	75.6414
RenderThread_5.5	5	69.7606
RenderThread_5.6	6	74.6426
RenderThread_5.7	7	68.4812
RenderThread_5.8	8	79.1965
RenderThread_5.9	9	71.6187
RenderThread_6.0	0	43.7336
RenderThread_6.1	1	41.2821
RenderThread_6.2	2	42.2091
RenderThread_6.3	3	47.3702
RenderThread_6.4	4	45.5196
RenderThread_6.5	5	40.1992
RenderThread_6.6	6	44.7192
RenderThread_6.7	7	44.7964
RenderThread_6.8	8	43.3746
RenderThread_6.9	9	47.4105
RenderThread_7.0	0	33.5432
RenderThread_7.1	1	32.5357
RenderThread_7.2	2	32.7241
RenderThread_7.3	3	33.9963
RenderThread_7.4	4	40.1019
RenderThread_7.5	5	34.6228
RenderThread_7.6	6	34.3887
RenderThread_7.7	7	35.1865
RenderThread_7.8	8	34.182
RenderThread_7.9	9	31.8642
