NAME	FRAME	DURATION
RenderThread_0.61	61	45.3838
RenderThread_0.62	62	44.2096
RenderThread_0.63	63	44.471
RenderThread_0.64	64	44.0927
RenderThread_0.65	65	45.5914
RenderThread_0.66	66	44.2997
RenderThread_0.67	67	47.2771
RenderThread_0.68	68	44.4752
RenderThread_0.69	69	43.477
RenderThread_0.7	7	50.0561
RenderThread_0.70	70	44.5131
RenderThread_0.71	71	55.1446
RenderThread_0.72	72	44.4475
RenderThread_0.73	73	55.3699
RenderThread_0.74	74	44.794
RenderThread_0.75	75	55.0875
RenderThread_0.76	76	48.1445
RenderThread_0.77	77	65.3611
RenderThread_0.78	78	44.34
RenderThread_0.79	79	44.837
RenderThread_0.8	8	43.9238
RenderThread_0.80	80	44.2709
RenderThread_0.81	81	45.3571
RenderThread_0.82	82	71.9859
RenderThread_0.83	83	44.6101
RenderThread_0.84	84	44.5404
RenderThread_0.85	85	45.321
RenderThread_0.86	86	43.6922
RenderThread_0.87	87	44.0539
RenderThread_0.88	88	44.1876
RenderThread_0.89	89	44.3343
RenderThread_0.9	9	44.2219
RenderThread_0.90	90	44.62
RenderThread_0.91	91	44.2201
RenderThread_0.92	92	44.4551
RenderThread_0.93	93	44.3875
RenderThread_0.94	94	43.9079
RenderThread_0.95	95	43.7685
RenderThread_0.96	96	45.3919
RenderThread_0.97	97	44.818
RenderThread_0.98	98	43.6062
RenderThread_0.99	99	45.2315
RenderThread_1.0	0	46.1665
RenderThread_1.1	1	46.7104
RenderThread_1.10	10	43.5407
RenderThread_1.11	11	44.1414
RenderThread_1.12	12	44.5206
RenderThread_1.13	13	45.1182
RenderThread_1.14	14	46.1338
RenderThread_1.15	15	46.2696
RenderThread_1.16	16	44.9064
RenderThread_1.17	17	43.8896
RenderThread_1.18	18	45.3955
RenderThread_1.19	19	60.6726
RenderThread_1.2	2	46.0803
RenderThread_1.20	20	44.0807
RenderThread_1.21	21	45.1855
RenderThread_1.22	22	45.8673
RenderThread_1.23	23	49.0838
RenderThread_1.24	24	43.7108
RenderThread_1.25	25	45.2249
RenderThread_1.26	26	43.9755
RenderThread_1.27	27	43.928
RenderThread_1.28	28	45.7567
RenderThread_1.29	29	43.8364
RenderThread_1.3	3	45.0386
RenderThread_1.30	30	44.7051
RenderThread_1.31	31	43.8737
RenderThread_1.32	32	44.4611
RenderThread_1.33	33	43.639
RenderThread_1.34	34	45.3625
RenderThread_1.35	35	46.2483
RenderThread_1.36	36	46.4637
RenderThread_1.37	37	44.5635
RenderThread_1.38	38	43.788
RenderThread_1.39	39	43.7538
RenderThread_1.4	4	46.0388
RenderThread_1.40	40	58.4666
RenderThread_1.41	41	46.818
RenderThread_1.42	42	47.8359
RenderThread_1.43	43	43.7108
RenderThread_1.44	44	43.8148
RenderThread_1.45	45	69.1047
RenderThread_1.46	46	44.6014
RenderThread_1.47	47	46.8666
RenderThread_1.48	48	45.071
RenderThread_1.49	49	44.4394
RenderThread_1.5	5	45.4193
RenderThread_1.50	50	44.1912
RenderThread_1.51	51	44.4097
RenderThread_1.52	52	44.5013
RenderThread_1.53	53	44.6179
RenderThread_1.54	54	44.1585
RenderThread_1.55	55	48.5345
RenderThread_1.56	56	45.5386
RenderThread_1.57	57	45.4307
RenderThread_1.58	58	44.1855
RenderThread_1.59	59	49.545
RenderThread_1.6	6	46.5214
RenderThread_1.60	60	45.5443
RenderThread_1.61	61	44.7889
RenderThread_1.62	62	44.0936
RenderThread_1.63	63	50.8908
RenderThread_1.64	64	46.0472
RenderThread_1.65	65	45.5007
RenderThread_1.66	66	43.6841
RenderThread_1.67	67	49.1349
RenderThread_1.68	68	43.6865
RenderThread_1.69	69	44.1732
RenderThread_1.7	7	44.6651
RenderThread_1.70	70	44.1269
RenderThread_1.71	71	45.5217
RenderThread_1.72	72	44.9782
RenderThread_1.73	73	45.1023
RenderThread_1.74	74	47.7578
RenderThread_1.75	75	44.1759
RenderThread_1.76	76	43.8223
RenderThread_1.77	77	43.7234
RenderThread_1.78	78	43.7775
RenderThread_1.79	79	48.1415
RenderThread_1.8	8	45.4355
RenderThread_1.80	80	44.3736
RenderThread_1.81	81	47.3086
RenderThread_1.82	82	44.2258
RenderThread_1.83	83	45.9406
RenderThread_1.84	84	44.3814
RenderThread_1.85	85	46.3763
RenderThread_1.86	86	55.317
RenderThread_1.87	87	46.8086
RenderThread_1.88	88	44.2216
RenderThread_1.89	89	44.2531
RenderThread_1.9	9	48.0406
RenderThread_1.90	90	44.4343
RenderThread_1.91	91	43.742
RenderThread_1.92	92	48.5727
RenderThread_1.93	93	46.638
RenderThread_1.94	94	48.8023
RenderThread_1.95	95	45.1762
RenderThread_1.96	96	45.7687
RenderThread_1.97	97	48.8281
RenderThread_1.98	98	44.6459
RenderThread_1.99	99	44.4448
RenderThread_2.0	0	45.3276
RenderThread_2.1	1	44.4881
RenderThread_2.10	10	43.9605
RenderThread_2.11	11	43.8448
RenderThread_2.12	12	44.6588
RenderThread_2.13	13	43.8445
RenderThread_2.14	14	47.2395
RenderThread_2.15	15	45.4454
RenderThread_2.16	16	46.4553
RenderThread_2.17	17	44.9304
RenderThread_2.18	18	45.9144
RenderThread_2.19	19	46.6013
RenderThread_2.2	2	50.5762
RenderThread_2.20	20	48.4552
RenderThread_2.21	21	59.8271
RenderThread_2.22	22	43.9686
RenderThread_2.23	23	46.0989
RenderThread_2.24	24	43.6801
RenderThread_2.25	25	48.6881
RenderThread_2.26	26	44.0155
RenderThread_2.27	27	44.4178
RenderThread_2.28	28	43.7063
RenderThread_2.29	29	43.8646
RenderThread_2.3	3	44.5921
RenderThread_2.30	30	47.2416
RenderThread_2.31	31	50.8518
RenderThread_2.32	32	48.7232
RenderThread_2.33	33	43.5167
RenderThread_2.34	34	46.8312
RenderThread_2.35	35	48.6568
RenderThread_2.36	36	46.0154
RenderThread_2.37	37	43.9416
RenderThread_2.38	38	43.3779
RenderThread_2.39	39	43.4963
RenderThread_2.4	4	44.0431
RenderThread_2.40	40	43.7754
RenderThread_2.41	41	46.4526
RenderThread_2.42	42	43.6717
RenderThread_2.43	43	45.6491
RenderThread_2.44	44	45.495
RenderThread_2.45	45	44.2279
RenderThread_2.46	46	44.7228
RenderThread_2.47	47	46.3733
RenderThread_2.48	48	44.0575
RenderThread_2.49	49	44.9857
RenderThread_2.5	5	44.3063
RenderThread_2.50	50	44.8562
RenderThread_2.51	51	46.2939
RenderThread_2.52	52	45.4737
RenderThread_2.53	53	44.2171
RenderThread_2.54	54	45.263
RenderThread_2.55	55	44.431
RenderThread_2.56	56	47.8708
RenderThread_2.57	57	50.1919
RenderThread_2.58	58	44.4803
RenderThread_2.59	59	43.6717
RenderThread_2.6	6	49.5949
RenderThread_2.60	60	44.1059
RenderThread_2.61	61	44.9989
RenderThread_2.62	62	43.7294
RenderThread_2.63	63	46.4715
RenderThread_2.64	64	44.2033
RenderThread_2.65	65	49.3236
RenderThread_2.66	66	43.9932
RenderThread_2.67	67	45.8519
RenderThread_2.68	68	47.2452
RenderThread_2.69	69	45.1221
RenderThread_2.7	7	46.0322
RenderThread_2.70	70	45.0611
RenderThread_2.71	71	50.1688
RenderThread_2.72	72	43.8601
RenderThread_2.73	73	44.5242
RenderThread_2.74	74	43.6113
RenderThread_2.75	75	43.7435
RenderThread_2.76	76	59.5648
RenderThread_2.77	77	44.882
RenderThread_2.78	78	44.1203
RenderThread_2.79	79	45.0701
RenderThread_2.8	8	44.3262
RenderThread_2.80	80	43.621
RenderThread_2.81	81	44.5251
RenderThread_2.82	82	62.3591
RenderThread_2.83	83	45.7483
RenderThread_2.84	84	48.1136
RenderThread_2.85	85	46.1251
RenderThread_2.86	86	43.8334
RenderThread_2.87	87	43.7646
RenderThread_2.88	88	46.6854
RenderThread_2.89	89	44.2072
RenderThread_2.9	9	45.5797
RenderThread_2.90	90	43.8986
RenderThread_2.91	91	43.5068
RenderThread_2.92	92	45.3835
RenderThread_2.93	93	45.8513
RenderThread_2.94	94	44.7934
RenderThread_2.95	95	45.1086
RenderThread_2.96	96	44.2949
RenderThread_2.97	97	43.9265
RenderThread_2.98	98	45.2904
RenderThread_2.99	99	44.0356
RenderThread_3.0	0	57.2289
RenderThread_3.1	1	52.8337
RenderThread_3.10	10	52.2949
RenderThread_3.11	11	55.6827
RenderThread_3.12	12	52.7252
RenderThread_3.13	13	52.3036
RenderThread_3.14	14	56.1121
RenderThread_3.15	15	51.0284
RenderThread_3.16	16	53.9703
RenderThread_3.17	17	54.1031
RenderThread_3.18	18	52.6585
RenderThread_3.19	19	52.3953
RenderThread_3.2	2	53.2886
RenderThread_3.20	20	53.6768
RenderThread_3.21	21	66.1213
RenderThread_3.22	22	51.9647
RenderThread_3.23	23	52.3703
RenderThread_3.24	24	52.901
RenderThread_3.25	25	60.8165
RenderThread_3.26	26	52.7516
RenderThread_3.27	27	54.3522
RenderThread_3.28	28	53.5692
RenderThread_3.29	29	52.9908
RenderThread_3.3	3	51.6053
RenderThread_3.30	30	54.9312
RenderThread_3.31	31	52.9914
RenderThread_3.32	32	52.4686
RenderThread_3.33	33	53.7137
RenderThread_3.34	34	52.7519
RenderThread_3.35	35	53.5151
RenderThread_3.36	36	50.7289
RenderThread_3.37	37	52.5918
RenderThread_3.38	38	52.5668
RenderThread_3.39	39	52.6594
RenderThread_3.4	4	54.571
RenderThread_3.40	40	53.4827
RenderThread_3.41	41	52.9623
RenderThread_3.42	42	52.2946
RenderThread_3.43	43	52.715
RenderThread_3.44	44	51.9322
RenderThread_3.45	45	52.1161
RenderThread_3.46	46	55.6064
RenderThread_3.47	47	65.7743
RenderThread_3.48	48	53.0365
RenderThread_3.49	49	50.511
RenderThread_3.5	5	56.7884
RenderThread_3.50	50	53.0308
RenderThread_3.51	51	59.8703
RenderThread_3.52	52	53.0779
RenderThread_3.53	53	52.7829
RenderThread_3.54	54	52.0251
RenderThread_3.55	55	56.35
RenderThread_3.56	56	63.4556
RenderThread_3.57	57	54.0716
RenderThread_3.58	58	52.2423
RenderThread_3.59	59	51.9097
RenderThread_3.6	6	52.7886
RenderThread_3.60	60	51.9446
RenderThread_3.61	61	52.4917
RenderThread_3.62	62	51.4533
RenderThread_3.63	63	53.1567
RenderThread_3.64	64	52.5488
RenderThread_3.65	65	54.5965
RenderThread_3.66	66	51.8782
RenderThread_3.67	67	53.1263
RenderThread_3.68	68	51.7787
RenderThread_3.69	69	51.3169
RenderThread_3.7	7	52.7026
RenderThread_3.70	70	52.0113
RenderThread_3.71	71	68.3241
RenderThread_3.72	72	51.9109
RenderThread_3.73	73	51.4419
RenderThread_3.74	74	55.2876
RenderThread_3.75	75	53.3757
RenderThread_3.76	76	51.9497
RenderThread_3.77	77	57.3713
RenderThread_3.78	78	52.7141
RenderThread_3.79	79	52.5443
RenderThread_3.8	8	51.9767
RenderThread_3.80	80	52.8394
RenderThread_3.81	81	54.1016
RenderThread_3.82	82	53.1606
RenderThread_3.83	83	52.2561
RenderThread_3.84	84	56.5529
RenderThread_3.85	85	52.181
RenderThread_3.86	86	51.6735
RenderThread_3.87	87	51.6465
RenderThread_3.88	88	54.3183
RenderThread_3.89	89	52.1369
RenderThread_3.9	9	54.888
RenderThread_3.90	90	52.0395
RenderThread_3.91	91	52.306
RenderThread_3.92	92	53.9283
RenderThread_3.93	93	51.9512
RenderThread_3.94	94	52.078
RenderThread_3.95	95	50.9725
RenderThread_3.96	96	55.1812
RenderThread_3.97	97	52.7597
RenderThread_3.98	98	51.2751
RenderThread_3.99	99	53.2444
RenderThread_4.0	0	127.59
RenderThread_4.1	1	127.044
RenderThread_4.10	10	123.86
RenderThread_4.11	11	126.3
RenderThread_4.12	12	123.151
RenderThread_4.13	13	125.071
RenderThread_4.14	14	139.063
RenderThread_4.15	15	126.45
RenderThread_4.16	16	127.864
RenderThread_4.17	17	132.045
RenderThread_4.18	18	119.821
RenderThread_4.19	19	130.659
RenderThread_4.2	2	122.413
RenderThread_4.20	20	139.593
RenderThread_4.21	21	130.425
RenderThread_4.22	22	129.978
RenderThread_4.23	23	130.732
RenderThread_4.24	24	123.719
RenderThread_4.25	25	134.262
RenderThread_4.26	26	122.732
RenderThread_4.27	27	125.016
RenderThread_4.28	28	144.064
RenderThread_4.29	29	123.449
RenderThread_4.3	3	130.125
RenderThread_4.30	30	135.178
RenderThread_4.31	31	136.501
RenderThread_4.32	32	131.535
RenderThread_4.33	33	126.556
RenderThread_4.34	34	147.93
RenderThread_4.35	35	119.157
RenderThread_4.36	36	141.514
RenderThread_4.37	37	124.957
RenderThread_4.38	38	137.977
RenderThread_4.39	39	126.422
RenderThread_4.4	4	125.142
RenderThread_4.40	40	144.164
RenderThread_4.41	41	123.947
RenderThread_4.42	42	125.964
RenderThread_4.43	43	128.666
RenderThread_4.44	44	141.084
RenderThread_4.45	45	127.319
RenderThread_4.46	46	128.382
RenderThread_4.47	47	138.545
RenderThread_4.48	48	121.972
RenderThread_4.49	49	125.762
RenderThread_4.5	5	130.15
RenderThread_4.50	50	122.741
RenderThread_4.51	51	135.395
RenderThread_4.52	52	125.8
RenderThread_4.53	53	126.594
RenderThread_4.54	54	127.706
RenderThread_4.55	55	124.036
RenderThread_4.56	56	141.286
RenderThread_4.57	57	134.372
RenderThread_4.58	58	130.742
RenderThread_4.59	59	125.922
RenderThread_4.6	6	127.701
RenderThread_4.60	60	126.645
RenderThread_4.61	61	127.469
RenderThread_4.62	62	133.528
RenderThread_4.63	63	127.513
RenderThread_4.64	64	128.073
RenderThread_4.65	65	125.304
RenderThread_4.66	66	124.141
RenderThread_4.67	67	129.436
RenderThread_4.68	68	132.829
RenderThread_4.69	69	124.213
RenderThread_4.7	7	132.473
RenderThread_4.70	70	124.033
RenderThread_4.71	71	136.898
RenderThread_4.72	72	123.05
RenderThread_4.73	73	131.656
RenderThread_4.74	74	135.151
RenderThread_4.75	75	131.064
RenderThread_4.76	76	140.25
RenderThread_4.77	77	135.795
RenderThread_4.78	78	125.142
RenderThread_4.79	79	133.524
RenderThread_4.8	8	124.28
RenderThread_4.80	80	129.861
RenderThread_4.81	81	129.749
RenderThread_4.82	82	132.544
RenderThread_4.83	83	135.872
RenderThread_4.84	84	136.048
RenderThread_4.85	85	129.106
RenderThread_4.86	86	128.285
RenderThread_4.87	87	132.458
RenderThread_4.88	88	128.142
RenderThread_4.89	89	128.951
RenderThread_4.9	9	131.43
RenderThread_4.90	90	132.707
RenderThread_4.91	91	128.681
RenderThread_4.92	92	134.25
RenderThread_4.93	93	123.727
RenderThread_4.94	94	129.396
RenderThread_4.95	95	129.508
RenderThread_4.96	96	134.056
RenderThread_4.97	97	128.563
RenderThread_4.98	98	129.774
RenderThread_4.99	99	139.546
RenderThread_5.0	0	141.189
RenderThread_5.1	1	138.918
RenderThread_5.10	10	143.415
RenderThread_5.11	11	127.296
RenderThread_5.12	12	142.463
RenderThread_5.13	13	145.496
RenderThread_5.14	14	145.992
RenderThread_5.15	15	140.438
RenderThread_5.16	16	137.907
RenderThread_5.17	17	138.671
RenderThread_5.18	18	135.276
RenderThread_5.19	19	142.79
RenderThread_5.2	2	133.442
RenderThread_5.20	20	162.94
RenderThread_5.21	21	144.343
RenderThread_5.22	22	142.093
RenderThread_5.23	23	138.657
RenderThread_5.24	24	135.346
RenderThread_5.25	25	138.484
RenderThread_5.26	26	134.934
RenderThread_5.27	27	137.922
RenderThread_5.28	28	144.4
RenderThread_5.29	29	136.751
RenderThread_5.3	3	142.512
RenderThread_5.30	30	141.801
RenderThread_5.31	31	138.497
RenderThread_5.32	32	139.567
RenderThread_5.33	33	133.958
RenderThread_5.34	34	160.867
RenderThread_5.35	35	139.12
RenderThread_5.36	36	152.95
RenderThread_5.37	37	141.188
RenderThread_5.38	38	159.072
RenderThread_5.39	39	138.858
RenderThread_5.4	4	141.779
RenderThread_5.40	40	162.554
RenderThread_5.41	41	132.594
RenderThread_5.42	42	138.703
RenderThread_5.43	43	138.094
RenderThread_5.44	44	161.672
RenderThread_5.45	45	143.515
RenderThread_5.46	46	145.14
RenderThread_5.47	47	140.006
RenderThread_5.48	48	143.678
RenderThread_5.49	49	131.859
RenderThread_5.5	5	150.114
RenderThread_5.50	50	136.558
RenderThread_5.51	51	147.183
RenderThread_5.52	52	132.796
RenderThread_5.53	53	141.974
RenderThread_5.54	54	140.498
RenderThread_5.55	55	139.266
RenderThread_5.56	56	137.856
RenderThread_5.57	57	141.469
RenderThread_5.58	58	146.295
RenderThread_5.59	59	135.218
RenderThread_5.6	6	142.156
RenderThread_5.60	60	143.94
RenderThread_5.61	61	133.928
RenderThread_5.62	62	137.907
RenderThread_5.63	63	137.853
RenderThread_5.64	64	137.6
RenderThread_5.65	65	135.807
RenderThread_5.66	66	140.427
RenderThread_5.67	67	133.822
RenderThread_5.68	68	144.135
RenderThread_5.69	69	134.541
RenderThread_5.7	7	147.582
RenderThread_5.70	70	143.113
RenderThread_5.71	71	140.973
RenderThread_5.72	72	135.12
RenderThread_5.73	73	142.34
RenderThread_5.74	74	142.197
RenderThread_5.75	75	138.777
RenderThread_5.76	76	156.602
RenderThread_5.77	77	152.817
RenderThread_5.78	78	143.003
RenderThread_5.79	79	138.02
RenderThread_5.8	8	135.379
RenderThread_5.80	80	143.931
RenderThread_5.81	81	136.032
RenderThread_5.82	82	135.781
RenderThread_5.83	83	139.427
RenderThread_5.84	84	150.86
RenderThread_5.85	85	134.268
RenderThread_5.86	86	141.277
RenderThread_5.87	87	142.888
RenderThread_5.88	88	135.654
RenderThread_5.89	89	137.601
RenderThread_5.9	9	136.574
RenderThread_5.90	90	143.002
RenderThread_5.91	91	141.275
RenderThread_5.92	92	140.995
RenderThread_5.93	93	128.038
RenderThread_5.94	94	144.443
RenderThread_5.95	95	139.974
RenderThread_5.96	96	145.129
RenderThread_5.97	97	140.607
RenderThread_5.98	98	130.522
RenderThread_5.99	99	150.863
RenderThread_6.0	0	101.283
RenderThread_6.1	1	88.098
RenderThread_6.10	10	83.4632
RenderThread_6.11	11	90.1844
RenderThread_6.12	12	100.567
RenderThread_6.13	13	88.2854
RenderThread_6.14	14	106.066
RenderThread_6.15	15	88.0069
RenderThread_6.16	16	86.1777
RenderThread_6.17	17	96.8747
RenderThread_6.18	18	86.0238
RenderThread_6.19	19	88.8488
RenderThread_6.2	2	91.4398
RenderThread_6.20	20	93.9757
RenderThread_6.21	21	94.2423
RenderThread_6.22	22	87.0658
RenderThread_6.23	23	85.6792
RenderThread_6.24	24	85.6161
RenderThread_6.25	25	90.1204
RenderThread_6.26	26	87.3444
RenderThread_6.27	27	91.4335
RenderThread_6.28	28	105.561
RenderThread_6.29	29	92.2634
RenderThread_6.3	3	90.353
RenderThread_6.30	30	100.753
RenderThread_6.31	31	95.8603
RenderThread_6.32	32	91.2775
RenderThread_6.33	33	91.2763
RenderThread_6.34	34	96.3485
RenderThread_6.35	35	92.7165
RenderThread_6.36	36	93.8081
RenderThread_6.37	37	89.6264
RenderThread_6.38	38	97.7316
RenderThread_6.39	39	102.655
RenderThread_6.4	4	89.9897
RenderThread_6.40	40	105.613
RenderThread_6.41	41	90.1616
RenderThread_6.42	42	89.9984
RenderThread_6.43	43	106.49
RenderThread_6.44	44	88.3395
RenderThread_6.45	45	93.0632
RenderThread_6.46	46	89.0222
RenderThread_6.47	47	95.506
RenderThread_6.48	48	90.1901
RenderThread_6.49	49	91.0699
RenderThread_6.5	5	88.9291
RenderThread_6.50	50	81.5282
RenderThread_6.51	51	100.209
RenderThread_6.52	52	87.4162
RenderThread_6.53	53	89.384
RenderThread_6.54	54	109.502
RenderThread_6.55	55	100.115
RenderThread_6.56	56	92.6011
RenderThread_6.57	57	93.5731
RenderThread_6.58	58	102.61
RenderThread_6.59	59	87.0172
RenderThread_6.6	6	93.6359
RenderThread_6.60	60	85.5698
RenderThread_6.61	61	87.0857
RenderThread_6.62	62	85.9935
RenderThread_6.63	63	98.7577
RenderThread_6.64	64	89.0808
RenderThread_6.65	65	86.242
RenderThread_6.66	66	87.314
RenderThread_6.67	67	94.2591
RenderThread_6.68	68	89.993
RenderThread_6.69	69	98.155
RenderThread_6.7	7	93.2261
RenderThread_6.70	70	93.9183
RenderThread_6.71	71	90.0408
RenderThread_6.72	72	88.3546
RenderThread_6.73	73	91.3493
RenderThread_6.74	74	91.6744
RenderThread_6.75	75	95.1316
RenderThread_6.76	76	91.2532
RenderThread_6.77	77	101.698
RenderThread_6.78	78	89.2485
RenderThread_6.79	79	106.692
RenderThread_6.8	8	85.851
RenderThread_6.80	80	87.1974
RenderThread_6.81	81	89.0399
RenderThread_6.82	82	93.0521
RenderThread_6.83	83	92.1828
RenderThread_6.84	84	91.2607
RenderThread_6.85	85	92.4875
RenderThread_6.86	86	88.0931
RenderThread_6.87	87	91.3707
RenderThread_6.88	88	96.1433
RenderThread_6.89	89	85.8219
RenderThread_6.9	9	88.1887
RenderThread_6.90	90	84.9364
RenderThread_6.91	91	84.7943
RenderThread_6.92	92	90.1823
RenderThread_6.93	93	83.2231
RenderThread_6.94	94	93.5734
RenderThread_6.95	95	83.4593
RenderThread_6.96	96	93.839
RenderThread_6.97	97	88.6709
RenderThread_6.98	98	86.6148
RenderThread_6.99	99	87.448
RenderThread_7.0	0	68.7051
RenderThread_7.1	1	69.7053
RenderThread_7.10	10	67.8649
RenderThread_7.11	11	69.6834
RenderThread_7.12	12	66.4996
RenderThread_7.13	13	73.1646
RenderThread_7.14	14	73.1682
RenderThread_7.15	15	71.4345
RenderThread_7.16	16	70.1245
RenderThread_7.17	17	66.6219
RenderThread_7.18	18	68.0275
RenderThread_7.19	19	70.9324
RenderThread_7.2	2	73.1992
RenderThread_7.20	20	70.8198
RenderThread_7.21	21	72.2296
RenderThread_7.22	22	71.9802
RenderThread_7.23	23	67.4007
RenderThread_7.24	24	70.2537
RenderThread_7.25	25	70.9787
RenderThread_7.26	26	71.4778
RenderThread_7.27	27	62.9448
RenderThread_7.28	28	71.4045
RenderThread_7.29	29	69.4253
RenderThread_7.3	3	71.7981
RenderThread_7.30	30	70.6353
RenderThread_7.31	31	67.828
RenderThread_7.32	32	69.8841
RenderThread_7.33	33	77.9595
RenderThread_7.34	34	73.0009
RenderThread_7.35	35	68.285
RenderThread_7.36	36	61.7462
RenderThread_7.37	37	71.1647
RenderThread_7.38	38	77.3135
RenderThread_7.39	39	81.6006
RenderThread_7.4	4	83.6705
RenderThread_7.40	40	73.5564
RenderThread_7.41	41	70.4919
RenderThread_7.42	42	70.2846
RenderThread_7.43	43	70.6226
RenderThread_7.44	44	70.2933
RenderThread_7.45	45	70.7239
RenderThread_7.46	46	72.7521
RenderThread_7.47	47	71.3672
RenderThread_7.48	48	71.7704
RenderThread_7.49	49	70.424
RenderThread_7.5	5	67.7592
RenderThread_7.50	50	66.0597
RenderThread_7.51	51	76.9641
RenderThread_7.52	52	71.4111
RenderThread_7.53	53	70.0674
RenderThread_7.54	54	83.7925
RenderThread_7.55	55	74.2481
RenderThread_7.56	56	64.4306
RenderThread_7.57	57	71.4006
RenderThread_7.58	58	70.0271
RenderThread_7.59	59	72.5535
RenderThread_7.6	6	69.6278
RenderThread_7.60	60	73.2617
RenderThread_7.61	61	70.3348
RenderThread_7.62	62	67.9205
RenderThread_7.63	63	72.2214
RenderThread_7.64	64	69.5926
RenderThread_7.65	65	67.1838
RenderThread_7.66	66	65.8377
RenderThread_7.67	67	70.7296
RenderThread_7.68	68	72.5186
RenderThread_7.69	69	69.1494
RenderThread_7.7	7	58.9647
RenderThread_7.70	70	68.6606
RenderThread_7.71	71	74.5891
RenderThread_7.72	72	67.3214
RenderThread_7.73	73	72.5676
RenderThread_7.74	74	71.8161
RenderThread_7.75	75	75.919
RenderThread_7.76	76	73.2376
RenderThread_7.77	77	70.9153
RenderThread_7.78	78	68.7862
RenderThread_7.79	79	67.1694
RenderThread_7.8	8	69.4691
RenderThread_7.80	80	73.2337
RenderThread_7.81	81	72.2088
RenderThread_7.82	82	81.5462
RenderThread_7.83	83	68.0392
RenderThread_7.84	84	71.7311
RenderThread_7.85	85	67.8625
RenderThread_7.86	86	81.3043
RenderThread_7.87	87	73.3539
RenderThread_7.88	88	73.4158
RenderThread_7.89	89	68.2201
RenderThread_7.9	9	79.0439
RenderThread_7.90	90	67.6345
RenderThread_7.91	91	69.7444
RenderThread_7.92	92	74.2965
RenderThread_7.93	93	66.3614
RenderThread_7.94	94	71.1872
RenderThread_7.95	95	65.1568
RenderThread_7.96	96	68.8907
RenderThread_7.97	97	69.4331
RenderThread_7.98	98	70.0049
RenderThread_7.99	99	70.424
