NAME	FRAME	DURATION
RenderThread_1.0	0	20.0501
RenderThread_1.1	1	20.8986
RenderThread_1.10	10	19.5327
RenderThread_1.11	11	22.1954
RenderThread_1.12	12	21.6738
RenderThread_1.13	13	20.2174
RenderThread_1.14	14	24.1761
RenderThread_1.15	15	20.3815
RenderThread_1.16	16	20.5527
RenderThread_1.17	17	19.8818
RenderThread_1.18	18	20.3328
RenderThread_1.19	19	20.9413
RenderThread_1.2	2	19.938
RenderThread_1.3	3	19.74
RenderThread_1.4	4	20.2177
RenderThread_1.5	5	19.7018
RenderThread_1.6	6	20.3878
RenderThread_1.7	7	20.5446
RenderThread_1.8	8	20.4049
RenderThread_1.9	9	20.4338
RenderThread_2.0	0	20.1988
RenderThread_2.1	1	20.0927
RenderThread_2.10	10	20.4193
RenderThread_2.11	11	29.8156
RenderThread_2.12	12	20.4251
RenderThread_2.13	13	20.2874
RenderThread_2.14	14	19.9004
RenderThread_2.15	15	29.7249
RenderThread_2.16	16	21.0431
RenderThread_2.17	17	20.1057
RenderThread_2.18	18	20.1489
RenderThread_2.19	19	19.8337
RenderThread_2.2	2	20.3556
RenderThread_2.3	3	19.9653
RenderThread_2.4	4	20.3905
RenderThread_2.5	5	20.2081
RenderThread_2.6	6	21.1245
RenderThread_2.7	7	20.4293
RenderThread_2.8	8	19.6381
RenderThread_2.9	9	21.4094
RenderThread_3.0	0	23.8705
RenderThread_3.1	1	24.4462
RenderThread_3.10	10	23.3078
RenderThread_3.11	11	24.5974
RenderThread_3.12	12	24.1425
RenderThread_3.13	13	23.6151
RenderThread_3.14	14	23.9472
RenderThread_3.15	15	26.2635
RenderThread_3.16	16	23.9099
RenderThread_3.17	17	24.4925
RenderThread_3.18	18	24.4565
RenderThread_3.19	19	24.4345
RenderThread_3.2	2	24.165
RenderThread_3.3	3	24.2308
RenderThread_3.4	4	24.043
RenderThread_3.5	5	23.9943
RenderThread_3.6	6	23.8988
RenderThread_3.7	7	27.8091
RenderThread_3.8	8	23.0451
RenderThread_3.9	9	23.8997
RenderThread_4.0	0	55.3622
RenderThread_4.1	1	62.6342
RenderThread_4.10	10	65.6392
RenderThread_4.11	11	63.2381
RenderThread_4.12	12	66.823
RenderThread_4.13	13	66.0136
RenderThread_4.14	14	63.1928
RenderThread_4.15	15	67.8008
RenderThread_4.16	16	62.9917
RenderThread_4.17	17	60.5105
RenderThread_4.18	18	62.7868
RenderThread_4.19	19	63.3793
RenderThread_4.2	2	62.8589
RenderThread_4.3	3	62.7291
RenderThread_4.4	4	73.0956
RenderThread_4.5	5	64.9914
RenderThread_4.6	6	65.4823
RenderThread_4.7	7	66.9904
RenderThread_4.8	8	65.7071
RenderThread_4.9	9	57.5385
RenderThread_5.0	0	64.6131
RenderThread_5.1	1	72.8472
RenderThread_5.10	10	70.4488
RenderThread_5.11	11	62.9157
RenderThread_5.12	12	74.0193
RenderThread_5.13	13	71.3247
RenderThread_5.14	14	73.1026
RenderThread_5.15	15	70.3968
RenderThread_5.16	16	68.8293
RenderThread_5.17	17	63.1633
RenderThread_5.18	18	67.4144
RenderThread_5.19	19	67.7013
RenderThread_5.2	2	71.6789
RenderThread_5.3	3	71.3547
RenderThread_5.4	4	75.4655
RenderThread_5.5	5	75.5436
RenderThread_5.6	6	67.5931
RenderThread_5.7	7	75.2299
RenderThread_5.8	8	67.8179
RenderThread_5.9	9	63.3223
RenderThread_6.0	0	37.2934
RenderThread_6.1	1	40.0893
RenderThread_6.10	10	45.4752
RenderThread_6.11	11	41.9195
RenderThread_6.12	12	45.1513
RenderThread_6.13	13	44.767
RenderThread_6.14	14	44.8265
RenderThread_6.15	15	39.2143
RenderThread_6.16	16	43.8951
RenderThread_6.17	17	40.9363
RenderThread_6.18	18	43.5318
RenderThread_6.19	19	43.8731
RenderThread_6.2	2	39.394
RenderThread_6.3	3	44.9221
RenderThread_6.4	4	45.2457
RenderThread_6.5	5	43.8485
RenderThread_6.6	6	43.7671
RenderThread_6.7	7	44.5489
RenderThread_6.8	8	42.4044
RenderThread_6.9	9	41.6298
RenderThread_7.0	0	35.9711
RenderThread_7.1	1	30.2459
RenderThread_7.10	10	29.1396
RenderThread_7.11	11	33.1028
RenderThread_7.12	12	31.1608
RenderThread_7.13	13	30.2174
RenderThread_7.14	14	31.6311
RenderThread_7.15	15	33.3281
RenderThread_7.16	16	32.729
RenderThread_7.17	17	34.7974
RenderThread_7.18	18	33.7133
RenderThread_7.19	19	33.3236
RenderThread_7.2	2	26.8025
RenderThread_7.3	3	34.0922
RenderThread_7.4	4	32.906
RenderThread_7.5	5	33.4477
RenderThread_7.6	6	31.4881
RenderThread_7.7	7	34.1397
RenderThread_7.8	8	33.3672
RenderThread_7.9	9	32.4529
RenderThread_MainThread.0	0	19.5477
RenderThread_MainThread.1	1	20.1336
RenderThread_MainThread.10	10	19.475
RenderThread_MainThread.11	11	33.8939
RenderThread_MainThread.12	12	19.4972
RenderThread_MainThread.13	13	17.7229
RenderThread_MainThread.14	14	19.4356
RenderThread_MainThread.15	15	19.9665
RenderThread_MainThread.16	16	14.8165
RenderThread_MainThread.17	17	19.7625
RenderThread_MainThread.18	18	19.5233
RenderThread_MainThread.19	19	18.4603
RenderThread_MainThread.2	2	19.7893
RenderThread_MainThread.3	3	17.6526
RenderThread_MainThread.4	4	19.7123
RenderThread_MainThread.5	5	24.8257
RenderThread_MainThread.6	6	20.5482
RenderThread_MainThread.7	7	20.1468
RenderThread_MainThread.8	8	19.7475
RenderThread_MainThread.9	9	21.6612
