NAME	FRAME	DURATION
RenderThread_1.67	67	44.0675
RenderThread_1.68	68	43.8523
RenderThread_1.69	69	43.9821
RenderThread_1.7	7	44.6368
RenderThread_1.70	70	45.1687
RenderThread_1.71	71	43.8944
RenderThread_1.72	72	43.8024
RenderThread_1.73	73	44.7507
RenderThread_1.74	74	44.0825
RenderThread_1.75	75	43.9656
RenderThread_1.76	76	44.0266
RenderThread_1.77	77	44.7862
RenderThread_1.78	78	44.1405
RenderThread_1.79	79	43.9058
RenderThread_1.8	8	43.8364
RenderThread_1.80	80	43.8289
RenderThread_1.81	81	49.6965
RenderThread_1.82	82	44.0963
RenderThread_1.83	83	44.1294
RenderThread_1.84	84	43.7904
RenderThread_1.85	85	44.0323
RenderThread_1.86	86	43.968
RenderThread_1.87	87	44.8709
RenderThread_1.88	88	43.7499
RenderThread_1.89	89	43.6558
RenderThread_1.9	9	43.8142
RenderThread_1.90	90	43.9836
RenderThread_1.91	91	43.7877
RenderThread_1.92	92	44.0831
RenderThread_1.93	93	44.242
RenderThread_1.94	94	45.3369
RenderThread_1.95	95	44.5497
RenderThread_1.96	96	43.6429
RenderThread_1.97	97	43.9716
RenderThread_1.98	98	43.9106
RenderThread_1.99	99	43.4187
RenderThread_2.0	0	44.6468
RenderThread_2.1	1	46.4006
RenderThread_2.10	10	44.0167
RenderThread_2.11	11	49.7022
RenderThread_2.12	12	44.7823
RenderThread_2.13	13	43.5837
RenderThread_2.14	14	44.5828
RenderThread_2.15	15	44.1125
RenderThread_2.16	16	44.8835
RenderThread_2.17	17	44.4752
RenderThread_2.18	18	44.7913
RenderThread_2.19	19	46.8471
RenderThread_2.2	2	43.6576
RenderThread_2.20	20	45.0142
RenderThread_2.21	21	43.968
RenderThread_2.22	22	44.7522
RenderThread_2.23	23	44.0753
RenderThread_2.24	24	44.6441
RenderThread_2.25	25	44.4707
RenderThread_2.26	26	44.7874
RenderThread_2.27	27	43.7847
RenderThread_2.28	28	45.7867
RenderThread_2.29	29	43.6104
RenderThread_2.3	3	44.2498
RenderThread_2.30	30	43.8307
RenderThread_2.31	31	44.7459
RenderThread_2.32	32	44.2114
RenderThread_2.33	33	43.9629
RenderThread_2.34	34	45.6473
RenderThread_2.35	35	44.2066
RenderThread_2.36	36	44.2429
RenderThread_2.37	37	45.2468
RenderThread_2.38	38	43.8589
RenderThread_2.39	39	44.0611
RenderThread_2.4	4	45.3021
RenderThread_2.40	40	45.1257
RenderThread_2.41	41	44.1014
RenderThread_2.42	42	43.682
RenderThread_2.43	43	43.5675
RenderThread_2.44	44	43.9374
RenderThread_2.45	45	43.6438
RenderThread_2.46	46	44.0206
RenderThread_2.47	47	43.8358
RenderThread_2.48	48	43.901
RenderThread_2.49	49	44.1925
RenderThread_2.5	5	43.5356
RenderThread_2.50	50	43.6243
RenderThread_2.51	51	43.6195
RenderThread_2.52	52	45.3009
RenderThread_2.53	53	43.7075
RenderThread_2.54	54	43.794
RenderThread_2.55	55	43.8012
RenderThread_2.56	56	44.8799
RenderThread_2.57	57	43.7384
RenderThread_2.58	58	44.1684
RenderThread_2.59	59	44.1519
RenderThread_2.6	6	50.0339
RenderThread_2.60	60	44.3959
RenderThread_2.61	61	43.4557
RenderThread_2.62	62	44.0092
RenderThread_2.63	63	43.9031
RenderThread_2.64	64	44.3099
RenderThread_2.65	65	43.7414
RenderThread_2.66	66	44.0551
RenderThread_2.67	67	45.2417
RenderThread_2.68	68	43.6868
RenderThread_2.69	69	44.1921
RenderThread_2.7	7	43.48
RenderThread_2.70	70	44.044
RenderThread_2.71	71	44.605
RenderThread_2.72	72	43.9641
RenderThread_2.73	73	43.6624
RenderThread_2.74	74	45.7278
RenderThread_2.75	75	44.2697
RenderThread_2.76	76	43.6946
RenderThread_2.77	77	44.5299
RenderThread_2.78	78	44.5091
RenderThread_2.79	79	43.6958
RenderThread_2.8	8	44.9073
RenderThread_2.80	80	43.6582
RenderThread_2.81	81	44.5659
RenderThread_2.82	82	44.5425
RenderThread_2.83	83	44.0479
RenderThread_2.84	84	44.5329
RenderThread_2.85	85	44.3625
RenderThread_2.86	86	43.8788
RenderThread_2.87	87	43.8836
RenderThread_2.88	88	44.1002
RenderThread_2.89	89	43.4485
RenderThread_2.9	9	43.5576
RenderThread_2.90	90	43.6826
RenderThread_2.91	91	43.8349
RenderThread_2.92	92	44.0236
RenderThread_2.93	93	43.8328
RenderThread_2.94	94	44.1783
RenderThread_2.95	95	45.138
RenderThread_2.96	96	44.1086
RenderThread_2.97	97	43.8854
RenderThread_2.98	98	47.8855
RenderThread_2.99	99	43.9175
RenderThread_3.0	0	50.9524
RenderThread_3.1	1	50.9227
RenderThread_3.10	10	51.8809
RenderThread_3.11	11	51.9061
RenderThread_3.12	12	52.1997
RenderThread_3.13	13	53.9165
RenderThread_3.14	14	51.7075
RenderThread_3.15	15	50.539
RenderThread_3.16	16	52.7949
RenderThread_3.17	17	50.069
RenderThread_3.18	18	51.9533
RenderThread_3.19	19	52.3959
RenderThread_3.2	2	51.4007
RenderThread_3.20	20	51.5188
RenderThread_3.21	21	52.0362
RenderThread_3.22	22	53.4166
RenderThread_3.23	23	51.6585
RenderThread_3.24	24	54.1052
RenderThread_3.25	25	52.1414
RenderThread_3.26	26	50.6147
RenderThread_3.27	27	51.6964
RenderThread_3.28	28	53.1152
RenderThread_3.29	29	51.4548
RenderThread_3.3	3	53.1693
RenderThread_3.30	30	52.0762
RenderThread_3.31	31	53.1089
RenderThread_3.32	32	52.4415
RenderThread_3.33	33	52.0236
RenderThread_3.34	34	52.2712
RenderThread_3.35	35	50.5717
RenderThread_3.36	36	51.5663
RenderThread_3.37	37	52.2495
RenderThread_3.38	38	51.3938
RenderThread_3.39	39	51.3899
RenderThread_3.4	4	51.7496
RenderThread_3.40	40	50.5275
RenderThread_3.41	41	51.9049
RenderThread_3.42	42	51.5846
RenderThread_3.43	43	50.3674
RenderThread_3.44	44	52.1185
RenderThread_3.45	45	52.5783
RenderThread_3.46	46	52.5037
RenderThread_3.47	47	52.0882
RenderThread_3.48	48	51.8148
RenderThread_3.49	49	55.1022
RenderThread_3.5	5	52.0738
RenderThread_3.50	50	51.7003
RenderThread_3.51	51	50.5588
RenderThread_3.52	52	53.0482
RenderThread_3.53	53	50.6057
RenderThread_3.54	54	52.4593
RenderThread_3.55	55	53.5001
RenderThread_3.56	56	51.5446
RenderThread_3.57	57	50.8743
RenderThread_3.58	58	49.9699
RenderThread_3.59	59	52.1552
RenderThread_3.6	6	49.9561
RenderThread_3.60	60	51.1579
RenderThread_3.61	61	51.5963
RenderThread_3.62	62	50.7051
RenderThread_3.63	63	52.2153
RenderThread_3.64	64	51.4178
RenderThread_3.65	65	52.1504
RenderThread_3.66	66	52.3625
RenderThread_3.67	67	52.3989
RenderThread_3.68	68	50.5489
RenderThread_3.69	69	50.5979
RenderThread_3.7	7	52.2628
RenderThread_3.70	70	51.2811
RenderThread_3.71	71	57.5706
RenderThread_3.72	72	52.6873
RenderThread_3.73	73	52.0753
RenderThread_3.74	74	52.1855
RenderThread_3.75	75	51.8244
RenderThread_3.76	76	50.5236
RenderThread_3.77	77	52.0386
RenderThread_3.78	78	52.0347
RenderThread_3.79	79	50.6973
RenderThread_3.8	8	52.3177
RenderThread_3.80	80	51.7997
RenderThread_3.81	81	52.2342
RenderThread_3.82	82	52.4076
RenderThread_3.83	83	51.3091
RenderThread_3.84	84	53.0085
RenderThread_3.85	85	51.9881
RenderThread_3.86	86	51.81
RenderThread_3.87	87	52.6465
RenderThread_3.88	88	51.1898
RenderThread_3.89	89	51.8292
RenderThread_3.9	9	52.3048
RenderThread_3.90	90	52.066
RenderThread_3.91	91	51.7273
RenderThread_3.92	92	50.7274
RenderThread_3.93	93	51.6859
RenderThread_3.94	94	51.7982
RenderThread_3.95	95	50.7084
RenderThread_3.96	96	51.3893
RenderThread_3.97	97	52.1462
RenderThread_3.98	98	51.3016
RenderThread_3.99	99	50.6174
RenderThread_4.0	0	122.631
RenderThread_4.1	1	129.768
RenderThread_4.10	10	131.801
RenderThread_4.11	11	127.818
RenderThread_4.12	12	120.19
RenderThread_4.13	13	125.373
RenderThread_4.14	14	123.52
RenderThread_4.15	15	118.225
RenderThread_4.16	16	122.83
RenderThread_4.17	17	127.715
RenderThread_4.18	18	127.14
RenderThread_4.19	19	130.892
RenderThread_4.2	2	119.127
RenderThread_4.20	20	123.913
RenderThread_4.21	21	127.859
RenderThread_4.22	22	123.328
RenderThread_4.23	23	127.18
RenderThread_4.24	24	116.383
RenderThread_4.25	25	125.293
RenderThread_4.26	26	132.645
RenderThread_4.27	27	120.136
RenderThread_4.28	28	123.207
RenderThread_4.29	29	119.56
RenderThread_4.3	3	126.996
RenderThread_4.30	30	127.848
RenderThread_4.31	31	122.109
RenderThread_4.32	32	124.476
RenderThread_4.33	33	117.489
RenderThread_4.34	34	130.644
RenderThread_4.35	35	124.928
RenderThread_4.36	36	120.535
RenderThread_4.37	37	123.33
RenderThread_4.38	38	131.042
RenderThread_4.39	39	127.255
RenderThread_4.4	4	127.927
RenderThread_4.40	40	124.532
RenderThread_4.41	41	121.268
RenderThread_4.42	42	124.033
RenderThread_4.43	43	130.954
RenderThread_4.44	44	124.546
RenderThread_4.45	45	121.128
RenderThread_4.46	46	119.718
RenderThread_4.47	47	133.686
RenderThread_4.48	48	133.325
RenderThread_4.49	49	122.604
RenderThread_4.5	5	137.306
RenderThread_4.50	50	128.227
RenderThread_4.51	51	129.613
RenderThread_4.52	52	126.727
RenderThread_4.53	53	128.05
RenderThread_4.54	54	125.973
RenderThread_4.55	55	127.974
RenderThread_4.56	56	123.349
RenderThread_4.57	57	129.064
RenderThread_4.58	58	119.061
RenderThread_4.59	59	124.35
RenderThread_4.6	6	127.5
RenderThread_4.60	60	129.665
RenderThread_4.61	61	127.254
RenderThread_4.62	62	125.648
RenderThread_4.63	63	122.82
RenderThread_4.64	64	125.624
RenderThread_4.65	65	124.845
RenderThread_4.66	66	123.963
RenderThread_4.67	67	126.189
RenderThread_4.68	68	120.302
RenderThread_4.69	69	129.335
RenderThread_4.7	7	118.719
RenderThread_4.70	70	132.018
RenderThread_4.71	71	129.891
RenderThread_4.72	72	126.182
RenderThread_4.73	73	127.971
RenderThread_4.74	74	126.268
RenderThread_4.75	75	138.705
RenderThread_4.76	76	123.151
RenderThread_4.77	77	127.549
RenderThread_4.78	78	131.875
RenderThread_4.79	79	120.523
RenderThread_4.8	8	118.435
RenderThread_4.80	80	123.745
RenderThread_4.81	81	126.924
RenderThread_4.82	82	126.987
RenderThread_4.83	83	121.587
RenderThread_4.84	84	127.256
RenderThread_4.85	85	116.956
RenderThread_4.86	86	135.2
RenderThread_4.87	87	130.431
RenderThread_4.88	88	125.03
RenderThread_4.89	89	128.655
RenderThread_4.9	9	134.074
RenderThread_4.90	90	128.804
RenderThread_4.91	91	131.324
RenderThread_4.92	92	125.149
RenderThread_4.93	93	129.441
RenderThread_4.94	94	130.403
RenderThread_4.95	95	120.21
RenderThread_4.96	96	121.95
RenderThread_4.97	97	136.823
RenderThread_4.98	98	130.941
RenderThread_4.99	99	129.567
RenderThread_5.0	0	138.955
RenderThread_5.1	1	135.493
RenderThread_5.10	10	134.585
RenderThread_5.11	11	138.234
RenderThread_5.12	12	132.285
RenderThread_5.13	13	138.553
RenderThread_5.14	14	135.865
RenderThread_5.15	15	132.558
RenderThread_5.16	16	135.241
RenderThread_5.17	17	137.437
RenderThread_5.18	18	135.936
RenderThread_5.19	19	143.38
RenderThread_5.2	2	137.652
RenderThread_5.20	20	139.59
RenderThread_5.21	21	136.124
RenderThread_5.22	22	136.078
RenderThread_5.23	23	138.07
RenderThread_5.24	24	140.898
RenderThread_5.25	25	141.034
RenderThread_5.26	26	141.005
RenderThread_5.27	27	127.681
RenderThread_5.28	28	133.905
RenderThread_5.29	29	129.798
RenderThread_5.3	3	132.747
RenderThread_5.30	30	140.974
RenderThread_5.31	31	140.629
RenderThread_5.32	32	135.329
RenderThread_5.33	33	137.629
RenderThread_5.34	34	138.942
RenderThread_5.35	35	127.995
RenderThread_5.36	36	133.911
RenderThread_5.37	37	135.612
RenderThread_5.38	38	142.242
RenderThread_5.39	39	135.468
RenderThread_5.4	4	141.078
RenderThread_5.40	40	136.306
RenderThread_5.41	41	130.27
RenderThread_5.42	42	138.878
RenderThread_5.43	43	144.251
RenderThread_5.44	44	131.728
RenderThread_5.45	45	133.577
RenderThread_5.46	46	134.155
RenderThread_5.47	47	146.222
RenderThread_5.48	48	140.866
RenderThread_5.49	49	133.73
RenderThread_5.5	5	139.942
RenderThread_5.50	50	139.485
RenderThread_5.51	51	140.492
RenderThread_5.52	52	137.383
RenderThread_5.53	53	143.453
RenderThread_5.54	54	127.216
RenderThread_5.55	55	149.7
RenderThread_5.56	56	137.948
RenderThread_5.57	57	130.451
RenderThread_5.58	58	134.938
RenderThread_5.59	59	133.458
RenderThread_5.6	6	137.081
RenderThread_5.60	60	137.771
RenderThread_5.61	61	132.044
RenderThread_5.62	62	140.057
RenderThread_5.63	63	134.426
RenderThread_5.64	64	134.019
RenderThread_5.65	65	143.528
RenderThread_5.66	66	137.479
RenderThread_5.67	67	135.37
RenderThread_5.68	68	134.246
RenderThread_5.69	69	137.797
RenderThread_5.7	7	129.61
RenderThread_5.70	70	141.136
RenderThread_5.71	71	139.755
RenderThread_5.72	72	144.959
RenderThread_5.73	73	140.04
RenderThread_5.74	74	140.905
RenderThread_5.75	75	140.1
RenderThread_5.76	76	131.141
RenderThread_5.77	77	140.268
RenderThread_5.78	78	141.55
RenderThread_5.79	79	131.794
RenderThread_5.8	8	135.897
RenderThread_5.80	80	136.901
RenderThread_5.81	81	141.371
RenderThread_5.82	82	136.644
RenderThread_5.83	83	137.031
RenderThread_5.84	84	137.675
RenderThread_5.85	85	131.572
RenderThread_5.86	86	147.996
RenderThread_5.87	87	134.13
RenderThread_5.88	88	133.098
RenderThread_5.89	89	139.325
RenderThread_5.9	9	144.154
RenderThread_5.90	90	141.975
RenderThread_5.91	91	145.99
RenderThread_5.92	92	140.728
RenderThread_5.93	93	131.08
RenderThread_5.94	94	137.741
RenderThread_5.95	95	134.897
RenderThread_5.96	96	140.06
RenderThread_5.97	97	142.315
RenderThread_5.98	98	140.783
RenderThread_5.99	99	139.597
RenderThread_6.0	0	91.8628
RenderThread_6.1	1	94.2074
RenderThread_6.10	10	80.1256
RenderThread_6.11	11	88.9687
RenderThread_6.12	12	84.2453
RenderThread_6.13	13	86.9835
RenderThread_6.14	14	87.604
RenderThread_6.15	15	82.6664
RenderThread_6.16	16	87.8939
RenderThread_6.17	17	85.5806
RenderThread_6.18	18	89.7538
RenderThread_6.19	19	88.0682
RenderThread_6.2	2	81.1887
RenderThread_6.20	20	87.7972
RenderThread_6.21	21	90.4933
RenderThread_6.22	22	82.6658
RenderThread_6.23	23	94.2329
RenderThread_6.24	24	90.6237
RenderThread_6.25	25	86.6518
RenderThread_6.26	26	91.8253
RenderThread_6.27	27	81.7385
RenderThread_6.28	28	84.6029
RenderThread_6.29	29	84.175
RenderThread_6.3	3	87.7185
RenderThread_6.30	30	87.4682
RenderThread_6.31	31	87.966
RenderThread_6.32	32	82.5958
RenderThread_6.33	33	88.841
RenderThread_6.34	34	94.1401
RenderThread_6.35	35	79.3188
RenderThread_6.36	36	82.5414
RenderThread_6.37	37	83.813
RenderThread_6.38	38	86.4162
RenderThread_6.39	39	85.8399
RenderThread_6.4	4	93.5395
RenderThread_6.40	40	82.2232
RenderThread_6.41	41	90.9614
RenderThread_6.42	42	81.9164
RenderThread_6.43	43	84.8646
RenderThread_6.44	44	83.2144
RenderThread_6.45	45	84.3481
RenderThread_6.46	46	80.7283
RenderThread_6.47	47	92.1269
RenderThread_6.48	48	88.5973
RenderThread_6.49	49	81.4939
RenderThread_6.5	5	85.9514
RenderThread_6.50	50	85.2177
RenderThread_6.51	51	87.522
RenderThread_6.52	52	84.041
RenderThread_6.53	53	88.149
RenderThread_6.54	54	87.4084
RenderThread_6.55	55	91.9803
RenderThread_6.56	56	85.9562
RenderThread_6.57	57	90.3175
RenderThread_6.58	58	90.4804
RenderThread_6.59	59	84.6269
RenderThread_6.6	6	87.9174
RenderThread_6.60	60	85.1254
RenderThread_6.61	61	91.8992
RenderThread_6.62	62	94.7287
RenderThread_6.63	63	80.704
RenderThread_6.64	64	89.7433
RenderThread_6.65	65	87.4516
RenderThread_6.66	66	90.4116
RenderThread_6.67	67	88.5706
RenderThread_6.68	68	83.7445
RenderThread_6.69	69	90.0985
RenderThread_6.7	7	81.6165
RenderThread_6.70	70	90.5525
RenderThread_6.71	71	87.7091
RenderThread_6.72	72	86.6142
RenderThread_6.73	73	92.1531
RenderThread_6.74	74	97.2545
RenderThread_6.75	75	89.0459
RenderThread_6.76	76	84.4647
RenderThread_6.77	77	89.0748
RenderThread_6.78	78	85.8856
RenderThread_6.79	79	83.7556
RenderThread_6.8	8	89.2791
RenderThread_6.80	80	95.2314
RenderThread_6.81	81	89.0138
RenderThread_6.82	82	85.5749
RenderThread_6.83	83	88.0733
RenderThread_6.84	84	82.6537
RenderThread_6.85	85	93.1332
RenderThread_6.86	86	84.0657
RenderThread_6.87	87	95.2074
RenderThread_6.88	88	90.7968
RenderThread_6.89	89	81.4468
RenderThread_6.9	9	98.2304
RenderThread_6.90	90	90.4972
RenderThread_6.91	91	92.1711
RenderThread_6.92	92	91.6294
RenderThread_6.93	93	93.873
RenderThread_6.94	94	89.2506
RenderThread_6.95	95	85.4307
RenderThread_6.96	96	93.2558
RenderThread_6.97	97	81.8539
RenderThread_6.98	98	89.5666
RenderThread_6.99	99	82.2394
RenderThread_7.0	0	70.5899
RenderThread_7.1	1	68.0215
RenderThread_7.10	10	65.064
RenderThread_7.11	11	67.1736
RenderThread_7.12	12	66.9344
RenderThread_7.13	13	68.8346
RenderThread_7.14	14	67.1889
RenderThread_7.15	15	66.6784
RenderThread_7.16	16	68.3244
RenderThread_7.17	17	69.3105
RenderThread_7.18	18	65.2542
RenderThread_7.19	19	72.8542
RenderThread_7.2	2	69.1807
RenderThread_7.20	20	72.2644
RenderThread_7.21	21	65.694
RenderThread_7.22	22	67.3749
RenderThread_7.23	23	66.3713
RenderThread_7.24	24	66.6742
RenderThread_7.25	25	67.6471
RenderThread_7.26	26	73.0823
RenderThread_7.27	27	67.5461
RenderThread_7.28	28	65.9747
RenderThread_7.29	29	69.2372
RenderThread_7.3	3	69.6365
RenderThread_7.30	30	68.1636
RenderThread_7.31	31	69.6365
RenderThread_7.32	32	69.2792
RenderThread_7.33	33	67.8995
RenderThread_7.34	34	68.3884
RenderThread_7.35	35	72.8825
RenderThread_7.36	36	69.2035
RenderThread_7.37	37	67.2986
RenderThread_7.38	38	65.3305
RenderThread_7.39	39	65.8368
RenderThread_7.4	4	67.4199
RenderThread_7.40	40	68.0251
RenderThread_7.41	41	66.1186
RenderThread_7.42	42	65.4891
RenderThread_7.43	43	68.038
RenderThread_7.44	44	70.5854
RenderThread_7.45	45	69.8736
RenderThread_7.46	46	69.7185
RenderThread_7.47	47	73.1553
RenderThread_7.48	48	68.852
RenderThread_7.49	49	69.4791
RenderThread_7.5	5	64.85
RenderThread_7.50	50	70.5013
RenderThread_7.51	51	72.6682
RenderThread_7.52	52	69.6672
RenderThread_7.53	53	68.7135
RenderThread_7.54	54	66.7832
RenderThread_7.55	55	66.1036
RenderThread_7.56	56	69.1834
RenderThread_7.57	57	70.0818
RenderThread_7.58	58	63.2272
RenderThread_7.59	59	68.553
RenderThread_7.6	6	66.1889
RenderThread_7.60	60	67.4701
RenderThread_7.61	61	69.05
RenderThread_7.62	62	71.0496
RenderThread_7.63	63	65.6
RenderThread_7.64	64	73.6481
RenderThread_7.65	65	68.6618
RenderThread_7.66	66	67.9262
RenderThread_7.67	67	67.8767
RenderThread_7.68	68	66.42
RenderThread_7.69	69	70.7281
RenderThread_7.7	7	67.9527
RenderThread_7.70	70	65.5898
RenderThread_7.71	71	76.6978
RenderThread_7.72	72	68.8532
RenderThread_7.73	73	70.0253
RenderThread_7.74	74	66.155
RenderThread_7.75	75	71.1623
RenderThread_7.76	76	71.4907
RenderThread_7.77	77	69.2952
RenderThread_7.78	78	71.515
RenderThread_7.79	79	65.0045
RenderThread_7.8	8	70.0737
RenderThread_7.80	80	66.6568
RenderThread_7.81	81	64.2341
RenderThread_7.82	82	68.1005
RenderThread_7.83	83	71.3164
RenderThread_7.84	84	68.8995
RenderThread_7.85	85	71.293
RenderThread_7.86	86	69.0605
RenderThread_7.87	87	69.4274
RenderThread_7.88	88	69.1029
RenderThread_7.89	89	65.24
RenderThread_7.9	9	67.1694
RenderThread_7.90	90	72.5757
RenderThread_7.91	91	65.3972
RenderThread_7.92	92	68.9445
RenderThread_7.93	93	73.7638
RenderThread_7.94	94	71.5009
RenderThread_7.95	95	65.3446
RenderThread_7.96	96	68.0389
RenderThread_7.97	97	66.6763
RenderThread_7.98	98	69.6407
RenderThread_7.99	99	67.6122
